City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Windsor-CO,1840022401,Windsor,Windsor,CO,Windsor-CO,Colorado,8123,Weld,40.4666,-104.9213,22776,22776,359,polygon,TRUE,America/Denver,80550 80551
Rosita-CO,1840028477,Rosita,Rosita,CO,Rosita-CO,Colorado,8027,Custer,38.0972,-105.3361,,,15.2,point,FALSE,America/Denver,81252
Woodmoor-CO,1840028584,Woodmoor,Woodmoor,CO,Woodmoor-CO,Colorado,8041,El Paso,39.1063,-104.8456,,,538.5,polygon,FALSE,America/Denver,80132
Severance-CO,1840022400,Severance,Severance,CO,Severance-CO,Colorado,8123,Weld,40.5339,-104.8627,3392,4021,253,polygon,TRUE,America/Denver,80546 80524 80550 80615 80610
Denver-CO,1840018789,Denver,Denver,CO,Denver-CO,Colorado,8031,Denver,39.7621,-104.8759,2741534,693060,1745,polygon,TRUE,America/Denver,80264 80218 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80201 80208 80217 80225 80243 80244 80248 80250 80251 80252 80256 80257 80259 80261 80262 80263 80265 80266 80271 80273 80274 80281 80291 80299
Goldfield-CO,1840024552,Goldfield,Goldfield,CO,Goldfield-CO,Colorado,8119,Teller,38.7177,-105.1254,,,30.6,polygon,FALSE,America/Denver,80860
Rico-CO,1840021541,Rico,Rico,CO,Rico-CO,Colorado,8033,Dolores,37.6885,-108.0315,266,266,135,polygon,TRUE,America/Denver,81332
Arriba-CO,1840020223,Arriba,Arriba,CO,Arriba-CO,Colorado,8073,Lincoln,39.2841,-103.2739,201,201,176,polygon,TRUE,America/Denver,80804
Burlington-CO,1840018806,Burlington,Burlington,CO,Burlington-CO,Colorado,8063,Kit Carson,39.3045,-102.2714,4173,4184,773,polygon,TRUE,America/Denver,80807
Stratmoor-CO,1840028582,Stratmoor,Stratmoor,CO,Stratmoor-CO,Colorado,8041,El Paso,38.7727,-104.7786,,,1558.7,polygon,FALSE,America/Denver,80906 80911
Somerset-CO,1840028455,Somerset,Somerset,CO,Somerset-CO,Colorado,8051,Gunnison,38.9264,-107.4703,,,49.6,point,FALSE,America/Denver,81434
Hartman-CO,1840021520,Hartman,Hartman,CO,Hartman-CO,Colorado,8099,Prowers,38.1212,-102.2217,73,73,103,polygon,TRUE,America/Denver,81043 81047
Dove Creek-CO,1840021540,Dove Creek,Dove Creek,CO,Dove Creek-CO,Colorado,8033,Dolores,37.7668,-108.9061,724,724,520,polygon,TRUE,America/Denver,81324
Mogote-CO,1840028467,Mogote,Mogote,CO,Mogote-CO,Colorado,8021,Conejos,37.0595,-106.0922,,,10.4,point,FALSE,America/Denver,81120
Blende-CO,1840024677,Blende,Blende,CO,Blende-CO,Colorado,8101,Pueblo,38.2469,-104.5692,,,293.7,polygon,FALSE,America/Denver,81006
Buckingham-CO,1840027355,Buckingham,Buckingham,CO,Buckingham-CO,Colorado,8123,Weld,40.6214,-103.9777,,,6.6,point,FALSE,America/Denver,80742
Pueblo West-CO,1840018860,Pueblo West,Pueblo West,CO,Pueblo West-CO,Colorado,8101,Pueblo,38.3551,-104.7266,,,27.5,polygon,FALSE,America/Denver,81007
Hamilton-CO,1840027375,Hamilton,Hamilton,CO,Hamilton-CO,Colorado,8081,Moffat,40.3672,-107.6131,,,17.5,point,FALSE,America/Denver,81638
Rock Creek Park-CO,1840028489,Rock Creek Park,Rock Creek Park,CO,Rock Creek Park-CO,Colorado,8041,El Paso,38.7011,-104.8347,,,62.9,polygon,FALSE,America/Denver,80926
Hooper-CO,1840021548,Hooper,Hooper,CO,Hooper-CO,Colorado,8003,Alamosa,37.746,-105.8777,103,103,157,polygon,TRUE,America/Denver,81136
Calhan-CO,1840022476,Calhan,Calhan,CO,Calhan-CO,Colorado,8041,El Paso,39.0344,-104.2992,795,795,352,polygon,TRUE,America/Denver,80808
Rush-CO,1840028488,Rush,Rush,CO,Rush-CO,Colorado,8041,El Paso,38.84,-104.0922,,,12.3,point,FALSE,America/Denver,80833
Vilas-CO,1840022553,Vilas,Vilas,CO,Vilas-CO,Colorado,8009,Baca,37.3737,-102.4474,108,108,326,polygon,TRUE,America/Denver,81087
Lone Tree-CO,1840020222,Lone Tree,Lone Tree,CO,Lone Tree-CO,Colorado,8035,Douglas,39.5308,-104.871,13271,13271,528,polygon,TRUE,America/Denver,80124 80134
Dupont-CO,1840027415,Dupont,Dupont,CO,Dupont-CO,Colorado,8001,Adams,39.838,-104.9119,,,3539.8,point,FALSE,America/Denver,80022
Wetmore-CO,1840028475,Wetmore,Wetmore,CO,Wetmore-CO,Colorado,8027,Custer,38.2381,-105.0847,,,39.5,point,FALSE,America/Denver,81253
Edgewater-CO,1840020196,Edgewater,Edgewater,CO,Edgewater-CO,Colorado,8059,Jefferson,39.7507,-105.0627,5323,5323,2945,polygon,TRUE,America/Denver,80214
Ohio-CO,1840028463,Ohio,Ohio,CO,Ohio-CO,Colorado,8051,Gunnison,38.5667,-106.6117,,,8,point,FALSE,America/Denver,81237
Manassa-CO,1840022566,Manassa,Manassa,CO,Manassa-CO,Colorado,8021,Conejos,37.1738,-105.9372,983,983,407,polygon,TRUE,America/Denver,81141
Lyons-CO,1840022423,Lyons,Lyons,CO,Lyons-CO,Colorado,8013,Boulder,40.2232,-105.2694,2148,2148,665,polygon,TRUE,America/Denver,80540
Iliff-CO,1840021380,Iliff,Iliff,CO,Iliff-CO,Colorado,8075,Logan,40.7585,-103.0662,258,258,394,polygon,TRUE,America/Denver,80736
South Fork-CO,1840022544,South Fork,South Fork,CO,South Fork-CO,Colorado,8105,Rio Grande,37.6694,-106.6425,365,365,56,polygon,TRUE,America/Denver,81154
Moffat-CO,1840022516,Moffat,Moffat,CO,Moffat-CO,Colorado,8109,Saguache,38.002,-105.9055,118,118,32,polygon,TRUE,America/Denver,81143
Gold Hill-CO,1840017529,Gold Hill,Gold Hill,CO,Gold Hill-CO,Colorado,8013,Boulder,40.0597,-105.4189,,,99.1,polygon,FALSE,America/Denver,80455 80302
Crisman-CO,1840028436,Crisman,Crisman,CO,Crisman-CO,Colorado,8013,Boulder,40.0416,-105.3674,,,44.4,polygon,FALSE,America/Denver,80302
El Moro-CO,1840024759,El Moro,El Moro,CO,El Moro-CO,Colorado,8071,Las Animas,37.2349,-104.4492,,,48.4,polygon,FALSE,America/Denver,81082
Limon-CO,1840021453,Limon,Limon,CO,Limon-CO,Colorado,8073,Lincoln,39.2653,-103.6852,1955,1955,247,polygon,TRUE,America/Denver,80828 80826
Almont-CO,1840028461,Almont,Almont,CO,Almont-CO,Colorado,8051,Gunnison,38.6647,-106.8462,,,27,point,FALSE,America/Denver,81210
Victor-CO,1840021467,Victor,Victor,CO,Victor-CO,Colorado,8119,Teller,38.709,-105.1419,403,403,575,polygon,TRUE,America/Denver,80860
Collbran-CO,1840022466,Collbran,Collbran,CO,Collbran-CO,Colorado,8077,Mesa,39.2401,-107.9637,695,695,453,polygon,TRUE,America/Denver,81624
Fort Morgan-CO,1840020175,Fort Morgan,Fort Morgan,CO,Fort Morgan-CO,Colorado,8087,Morgan,40.2561,-103.7907,13215,11348,995,polygon,TRUE,America/Denver,80701
Seibert-CO,1840022451,Seibert,Seibert,CO,Seibert-CO,Colorado,8063,Kit Carson,39.298,-102.8695,219,219,246,polygon,TRUE,America/Denver,80834
Elbert-CO,1840026646,Elbert,Elbert,CO,Elbert-CO,Colorado,8039,Elbert,39.2188,-104.5403,,,155.7,polygon,FALSE,America/Denver,80106
