City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Montrose-IA,1840008323,Montrose,Montrose,IA,Montrose-IA,Iowa,19111,Lee,40.5261,-91.4167,869,869,299,polygon,TRUE,America/Chicago,52639
Centralia-IA,1840006927,Centralia,Centralia,IA,Centralia-IA,Iowa,19061,Dubuque,42.4724,-90.8366,131,131,89,polygon,TRUE,America/Chicago,52068
Rhodes-IA,1840009159,Rhodes,Rhodes,IA,Rhodes-IA,Iowa,19127,Marshall,41.9279,-93.1837,306,306,116,polygon,TRUE,America/Chicago,50234
Hancock-IA,1840007122,Hancock,Hancock,IA,Hancock-IA,Iowa,19155,Pottawattamie,41.3922,-95.3637,195,195,101,polygon,TRUE,America/Chicago,51536
Ollie-IA,1840009286,Ollie,Ollie,IA,Ollie-IA,Iowa,19107,Keokuk,41.1991,-92.0923,210,210,81,polygon,TRUE,America/Chicago,52576
Winterset-IA,1840000649,Winterset,Winterset,IA,Winterset-IA,Iowa,19121,Madison,41.3456,-94.0136,5122,5271,444,polygon,TRUE,America/Chicago,50273
West Amana-IA,1840026252,West Amana,West Amana,IA,West Amana-IA,Iowa,19095,Iowa,41.8083,-91.9654,,,85.6,polygon,FALSE,America/Chicago,52203
Olin-IA,1840009151,Olin,Olin,IA,Olin-IA,Iowa,19105,Jones,41.9977,-91.1417,684,684,258,polygon,TRUE,America/Chicago,52320
Lynnville-IA,1840009222,Lynnville,Lynnville,IA,Lynnville-IA,Iowa,19099,Jasper,41.5728,-92.7869,390,390,136,polygon,TRUE,America/Chicago,50153
Wellsburg-IA,1840010103,Wellsburg,Wellsburg,IA,Wellsburg-IA,Iowa,19075,Grundy,42.4338,-92.9265,691,691,244,polygon,TRUE,America/Chicago,50680
Charlotte-IA,1840007040,Charlotte,Charlotte,IA,Charlotte-IA,Iowa,19045,Clinton,41.9621,-90.4682,368,368,247,polygon,TRUE,America/Chicago,52731
Saylorville-IA,1840004800,Saylorville,Saylorville,IA,Saylorville-IA,Iowa,19153,Polk,41.681,-93.6277,,,576.1,polygon,FALSE,America/Chicago,50023 50313
Fredonia-IA,1840008245,Fredonia,Fredonia,IA,Fredonia-IA,Iowa,19115,Louisa,41.2844,-91.3397,239,239,557,polygon,TRUE,America/Chicago,52738
Bentley-IA,1840024146,Bentley,Bentley,IA,Bentley-IA,Iowa,19155,Pottawattamie,41.3756,-95.6225,,,55.8,polygon,FALSE,America/Chicago,51559 51576
Maurice-IA,1840007983,Maurice,Maurice,IA,Maurice-IA,Iowa,19167,Sioux,42.9661,-96.1827,278,278,195,polygon,TRUE,America/Chicago,51036
Vail-IA,1840010135,Vail,Vail,IA,Vail-IA,Iowa,19047,Crawford,42.0599,-95.2003,416,416,281,polygon,TRUE,America/Chicago,51465
Pocahontas-IA,1840009079,Pocahontas,Pocahontas,IA,Pocahontas-IA,Iowa,19151,Pocahontas,42.7371,-94.6661,1710,1710,327,polygon,TRUE,America/Chicago,50574
Center Point-IA,1840006985,Center Point,Center Point,IA,Center Point-IA,Iowa,19113,Linn,42.1843,-91.7794,2524,2524,375,polygon,TRUE,America/Chicago,52213
Whittemore-IA,1840010057,Whittemore,Whittemore,IA,Whittemore-IA,Iowa,19109,Kossuth,43.0634,-94.4251,486,486,446,polygon,TRUE,America/Chicago,50598
Manning-IA,1840000491,Manning,Manning,IA,Manning-IA,Iowa,19027,Carroll,41.9092,-95.0642,1455,1455,225,polygon,TRUE,America/Chicago,51455
Eldon-IA,1840008268,Eldon,Eldon,IA,Eldon-IA,Iowa,19179,Wapello,40.9176,-92.2177,916,916,317,polygon,TRUE,America/Chicago,52554
Woolstock-IA,1840010086,Woolstock,Woolstock,IA,Woolstock-IA,Iowa,19197,Wright,42.5648,-93.8433,163,163,59,polygon,TRUE,America/Chicago,50599
Ocheyedan-IA,1840007969,Ocheyedan,Ocheyedan,IA,Ocheyedan-IA,Iowa,19143,Osceola,43.4181,-95.5365,460,460,152,polygon,TRUE,America/Chicago,51354
Hartley-IA,1840006876,Hartley,Hartley,IA,Hartley-IA,Iowa,19141,O'Brien,43.179,-95.4768,1618,1618,481,polygon,TRUE,America/Chicago,51346
George-IA,1840007972,George,George,IA,George-IA,Iowa,19119,Lyon,43.342,-96.0027,1068,1068,171,polygon,TRUE,America/Chicago,51237
Saint Lucas-IA,1840009064,Saint Lucas,Saint Lucas,IA,Saint Lucas-IA,Iowa,19065,Fayette,43.0667,-91.9342,137,137,198,polygon,TRUE,America/Chicago,52166 52171
Durant-IA,1840008146,Durant,Durant,IA,Durant-IA,Iowa,19031,Cedar,41.6015,-90.912,1823,1823,634,polygon,TRUE,America/Chicago,52747
Kent-IA,1840024208,Kent,Kent,IA,Kent-IA,Iowa,19175,Union,40.9536,-94.4611,,,78.1,polygon,FALSE,America/Chicago,50851
Pomeroy-IA,1840009118,Pomeroy,Pomeroy,IA,Pomeroy-IA,Iowa,19025,Calhoun,42.5519,-94.6778,623,623,117,polygon,TRUE,America/Chicago,50575
Gray-IA,1840008165,Gray,Gray,IA,Gray-IA,Iowa,19009,Audubon,41.8418,-94.9859,59,59,22,polygon,TRUE,America/Chicago,50025 50110
Wilton-IA,1840010237,Wilton,Wilton,IA,Wilton-IA,Iowa,19139,Muscatine,41.5898,-91.027,2797,2808,532,polygon,TRUE,America/Chicago,52778
Garden Grove-IA,1840008311,Garden Grove,Garden Grove,IA,Garden Grove-IA,Iowa,19053,Decatur,40.8264,-93.6073,207,207,115,polygon,TRUE,America/Chicago,50103
Toledo-IA,1840010127,Toledo,Toledo,IA,Toledo-IA,Iowa,19171,Tama,41.9902,-92.5803,2187,2187,367,polygon,TRUE,America/Chicago,52342
Moorland-IA,1840008055,Moorland,Moorland,IA,Moorland-IA,Iowa,19187,Webster,42.4413,-94.2953,163,163,42,polygon,TRUE,America/Chicago,50566
Gravity-IA,1840008300,Gravity,Gravity,IA,Gravity-IA,Iowa,19173,Taylor,40.7602,-94.7435,187,187,241,polygon,TRUE,America/Chicago,50848
Denver-IA,1840006916,Denver,Denver,IA,Denver-IA,Iowa,19017,Bremer,42.6689,-92.3346,1841,1841,433,polygon,TRUE,America/Chicago,50622
Long Grove-IA,1840009234,Long Grove,Long Grove,IA,Long Grove-IA,Iowa,19163,Scott,41.6922,-90.5803,853,853,285,polygon,TRUE,America/Chicago,52756
Lakota-IA,1840007957,Lakota,Lakota,IA,Lakota-IA,Iowa,19109,Kossuth,43.3786,-94.0963,285,285,151,polygon,TRUE,America/Chicago,50451
Wallingford-IA,1840010060,Wallingford,Wallingford,IA,Wallingford-IA,Iowa,19063,Emmet,43.3202,-94.7924,186,186,73,polygon,TRUE,America/Chicago,51365
Burlington-IA,1840007164,Burlington,Burlington,IA,Burlington-IA,Iowa,19057,Des Moines,40.8072,-91.1249,29124,25277,673,polygon,TRUE,America/Chicago,52601
Spillville-IA,1840009040,Spillville,Spillville,IA,Spillville-IA,Iowa,19191,Winneshiek,43.2031,-91.952,350,350,319,polygon,TRUE,America/Chicago,52168 52132
Collins-IA,1840007017,Collins,Collins,IA,Collins-IA,Iowa,19169,Story,41.902,-93.3082,477,477,376,polygon,TRUE,America/Chicago,50055
Sioux Center-IA,1840009043,Sioux Center,Sioux Center,IA,Sioux Center-IA,Iowa,19167,Sioux,43.0746,-96.1707,7076,7501,458,polygon,TRUE,America/Chicago,51250
Norway-IA,1840008095,Norway,Norway,IA,Norway-IA,Iowa,19011,Benton,41.9022,-91.9226,524,524,453,polygon,TRUE,America/Chicago,52318
New Hartford-IA,1840008039,New Hartford,New Hartford,IA,New Hartford-IA,Iowa,19023,Butler,42.5663,-92.623,502,502,388,polygon,TRUE,America/Chicago,50613 50660
Boyden-IA,1840006870,Boyden,Boyden,IA,Boyden-IA,Iowa,19167,Sioux,43.1889,-96.0031,695,695,357,polygon,TRUE,America/Chicago,51234
Prairieburg-IA,1840009147,Prairieburg,Prairieburg,IA,Prairieburg-IA,Iowa,19113,Linn,42.2378,-91.4259,181,181,151,polygon,TRUE,America/Chicago,52219
Avery-IA,1840029598,Avery,Avery,IA,Avery-IA,Iowa,19135,Monroe,41.0653,-92.7144,,,79.3,point,FALSE,America/Chicago,52531
Sheffield-IA,1840000402,Sheffield,Sheffield,IA,Sheffield-IA,Iowa,19069,Franklin,42.8929,-93.2087,1125,1125,78,polygon,TRUE,America/Chicago,50475
