City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Erwin-NC,1840016328,Erwin,Erwin,NC,Erwin-NC,North Carolina,37085,Harnett,35.3223,-78.6737,4931,4931,454,polygon,TRUE,America/New_York,28339 28334
Dillingham-NC,1840032943,Dillingham,Dillingham,NC,Dillingham-NC,North Carolina,37021,Buncombe,35.7537,-82.4068,,,44.6,point,FALSE,America/New_York,28709
Poplar-NC,1840032972,Poplar,Poplar,NC,Poplar-NC,North Carolina,37121,Mitchell,36.0726,-82.3432,,,4.8,point,FALSE,America/New_York,28740
Valley Hill-NC,1840013447,Valley Hill,Valley Hill,NC,Valley Hill-NC,North Carolina,37089,Henderson,35.2958,-82.4913,,,643.1,polygon,FALSE,America/New_York,28739
Vass-NC,1840016357,Vass,Vass,NC,Vass-NC,North Carolina,37125,Moore,35.2533,-79.2845,766,766,92,polygon,TRUE,America/New_York,28394
Jonesville-NC,1840016110,Jonesville,Jonesville,NC,Jonesville-NC,North Carolina,37197,Yadkin,36.2335,-80.8363,2247,2247,306,polygon,TRUE,America/New_York,28642
Lasker-NC,1840016040,Lasker,Lasker,NC,Lasker-NC,North Carolina,37131,Northampton,36.3502,-77.3058,112,112,38,polygon,TRUE,America/New_York,27845
Sims-NC,1840017785,Sims,Sims,NC,Sims-NC,North Carolina,37195,Wilson,35.76,-78.0591,283,283,625,polygon,TRUE,America/New_York,27880
Pantego-NC,1840016304,Pantego,Pantego,NC,Pantego-NC,North Carolina,37013,Beaufort,35.5874,-76.6594,177,177,85,polygon,TRUE,America/New_York,27860
Tobaccoville-NC,1840017729,Tobaccoville,Tobaccoville,NC,Tobaccoville-NC,North Carolina,37067,Forsyth,36.2257,-80.3591,2609,2609,131,polygon,TRUE,America/New_York,27040 27045 27050
Wake Forest-NC,1840016199,Wake Forest,Wake Forest,NC,Wake Forest-NC,North Carolina,37183,Wake,35.963,-78.5144,40112,40112,971,polygon,TRUE,America/New_York,27587 27588
