City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Shirley-NY,1840005097,Shirley,Shirley,NY,Shirley-NY,New York,36103,Suffolk,40.796,-72.8747,,,703.3,polygon,FALSE,America/New_York,11967
Atlanta-NY,1840033844,Atlanta,Atlanta,NY,Atlanta-NY,New York,36101,Steuben,42.5542,-77.4725,,,127.4,point,FALSE,America/New_York,14808
New Berlin-NY,1840004509,New Berlin,New Berlin,NY,New Berlin-NY,New York,36017,Chenango,42.624,-75.3353,1002,1002,363,polygon,TRUE,America/New_York,13411
Antwerp-NY,1840004121,Antwerp,Antwerp,NY,Antwerp-NY,New York,36045,Jefferson,44.1993,-75.6075,663,663,255,polygon,TRUE,America/New_York,13608
Port Kent-NY,1840033938,Port Kent,Port Kent,NY,Port Kent-NY,New York,36031,Essex,44.5281,-73.4071,,,269.3,point,FALSE,America/New_York,12975
The Glen-NY,1840034014,The Glen,The Glen,NY,The Glen-NY,New York,36113,Warren,43.584,-73.8629,,,19.7,point,FALSE,America/New_York,12885
South Blooming Grove-NY,1840004877,South Blooming Grove,South Blooming Grove,NY,South Blooming Grove-NY,New York,36071,Orange,41.3735,-74.179,3167,3167,261,polygon,TRUE,America/New_York,10950
Green Island-NY,1840004490,Green Island,Green Island,NY,Green Island-NY,New York,36001,Albany,42.7474,-73.6925,2598,2598,1342,polygon,TRUE,America/New_York,12183
East Glenville-NY,1840004444,East Glenville,East Glenville,NY,East Glenville-NY,New York,36093,Schenectady,42.8614,-73.9206,,,527.7,polygon,FALSE,America/New_York,12008 12302
Clifton Springs-NY,1840004416,Clifton Springs,Clifton Springs,NY,Clifton Springs-NY,New York,36069,Ontario,42.9608,-77.1355,6275,2071,526,polygon,TRUE,America/New_York,14432
Montrose-NY,1840024180,Montrose,Montrose,NY,Montrose-NY,New York,36119,Westchester,41.2455,-73.9377,,,511.1,polygon,FALSE,America/New_York,10548
Poestenkill-NY,1840004433,Poestenkill,Poestenkill,NY,Poestenkill-NY,New York,36083,Rensselaer,42.6941,-73.5545,,,152.2,polygon,FALSE,America/New_York,12140
Hancock-NY,1840004618,Hancock,Hancock,NY,Hancock-NY,New York,36025,Delaware,41.9527,-75.2837,962,962,238,polygon,TRUE,America/New_York,13783
Mattydale-NY,1840004317,Mattydale,Mattydale,NY,Mattydale-NY,New York,36067,Onondaga,43.0992,-76.1388,,,1866.5,polygon,FALSE,America/New_York,13211
Corwin-NY,1840033867,Corwin,Corwin,NY,Corwin-NY,New York,36063,Niagara,43.2526,-78.6934,,,160.7,point,FALSE,America/New_York,14108
Minoa-NY,1840004325,Minoa,Minoa,NY,Minoa-NY,New York,36067,Onondaga,43.0747,-76.0086,3492,3492,1058,polygon,TRUE,America/New_York,13116
Canton-NY,1840004065,Canton,Canton,NY,Canton-NY,New York,36089,St. Lawrence,44.6,-75.1703,6704,6524,704,polygon,TRUE,America/New_York,13617
Peconic-NY,1840005065,Peconic,Peconic,NY,Peconic-NY,New York,36103,Suffolk,41.0382,-72.4608,,,137.5,polygon,FALSE,America/New_York,11958 11971
Noyack-NY,1840005062,Noyack,Noyack,NY,Noyack-NY,New York,36103,Suffolk,40.9827,-72.335,,,329.2,polygon,FALSE,America/New_York,11963
Richburg-NY,1840004606,Richburg,Richburg,NY,Richburg-NY,New York,36003,Allegany,42.0887,-78.1565,438,438,187,polygon,TRUE,America/New_York,14715 14774
Plattsburgh-NY,1840000296,Plattsburgh,Plattsburgh,NY,Plattsburgh-NY,New York,36019,Clinton,44.6951,-73.4563,29130,19780,1515,polygon,TRUE,America/New_York,12901 12903
Williamson-NY,1840026169,Williamson,Williamson,NY,Williamson-NY,New York,36117,Wayne,43.2232,-77.1851,,,370.5,polygon,FALSE,America/New_York,14589
East Patchogue-NY,1840005040,East Patchogue,East Patchogue,NY,East Patchogue-NY,New York,36103,Suffolk,40.7703,-72.9816,,,1778.3,polygon,FALSE,America/New_York,11772
Highland Falls-NY,1840004871,Highland Falls,Highland Falls,NY,Highland Falls-NY,New York,36071,Orange,41.3644,-73.9683,3817,3817,1350,polygon,TRUE,America/New_York,10928
Hannibal-NY,1840004189,Hannibal,Hannibal,NY,Hannibal-NY,New York,36075,Oswego,43.3194,-76.5778,531,531,177,polygon,TRUE,America/New_York,13074
Wellsburg-NY,1840004691,Wellsburg,Wellsburg,NY,Wellsburg-NY,New York,36015,Chemung,42.0127,-76.7298,548,548,372,polygon,TRUE,America/New_York,14894
Colonial Village-NY,1840033865,Colonial Village,Colonial Village,NY,Colonial Village-NY,New York,36063,Niagara,43.1351,-78.9659,,,196.1,point,FALSE,America/New_York,14304
Garden City South-NY,1840005258,Garden City South,Garden City South,NY,Garden City South-NY,New York,36059,Nassau,40.7121,-73.6605,,,4200.1,polygon,FALSE,America/New_York,11530 11552
Freeville-NY,1840004542,Freeville,Freeville,NY,Freeville-NY,New York,36109,Tompkins,42.5114,-76.3457,516,516,188,polygon,TRUE,America/New_York,13068
Goshen-NY,1840004868,Goshen,Goshen,NY,Goshen-NY,New York,36071,Orange,41.4017,-74.327,5368,5368,623,polygon,TRUE,America/New_York,10924
Margaretville-NY,1840004620,Margaretville,Margaretville,NY,Margaretville-NY,New York,36025,Delaware,42.1459,-74.6503,562,562,317,polygon,TRUE,America/New_York,12455
Old Forge-NY,1840026142,Old Forge,Old Forge,NY,Old Forge-NY,New York,36043,Herkimer,43.706,-74.9722,,,280.7,polygon,FALSE,America/New_York,13420
Keuka-NY,1840033902,Keuka,Keuka,NY,Keuka-NY,New York,36101,Steuben,42.492,-77.1219,,,93.4,point,FALSE,America/New_York,14840
Fort Edward-NY,1840004175,Fort Edward,Fort Edward,NY,Fort Edward-NY,New York,36115,Washington,43.2688,-73.5825,3296,3296,722,polygon,TRUE,America/New_York,12828
