City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Tiverton-RI,1840003357,Tiverton,Tiverton,RI,Tiverton-RI,Rhode Island,44005,Newport,41.6471,-71.1971,,,929.3,polygon,FALSE,America/New_York,2878
West Kingston-RI,1840035711,West Kingston,West Kingston,RI,West Kingston-RI,Rhode Island,44009,Washington,41.4832,-71.5514,,,131.1,point,FALSE,America/New_York,2892
Kingston-RI,1840003365,Kingston,Kingston,RI,Kingston-RI,Rhode Island,44009,Washington,41.4738,-71.5236,,,498.5,polygon,FALSE,America/New_York,02879 02881
Washington-RI,1840035714,Washington,Washington,RI,Washington-RI,Rhode Island,44003,Kent,41.6884,-71.5667,,,584.2,point,FALSE,America/New_York,2816
Belleville-RI,1840035713,Belleville,Belleville,RI,Belleville-RI,Rhode Island,44009,Washington,41.554,-71.4687,,,315.4,point,FALSE,America/New_York,2852
Woonsocket-RI,1840003290,Woonsocket,Woonsocket,RI,Woonsocket-RI,Rhode Island,44007,Providence,42.001,-71.4993,41406,41406,2065,polygon,TRUE,America/New_York,2895
Centerdale-RI,1840035716,Centerdale,Centerdale,RI,Centerdale-RI,Rhode Island,44007,Providence,41.8565,-71.4787,,,2610.5,point,FALSE,America/New_York,2911
Watch Hill-RI,1840026292,Watch Hill,Watch Hill,RI,Watch Hill-RI,Rhode Island,44009,Washington,41.3157,-71.8487,,,64.9,polygon,FALSE,America/New_York,2891
Foster Center-RI,1840026231,Foster Center,Foster Center,RI,Foster Center-RI,Rhode Island,44007,Providence,41.7898,-71.7328,,,85.5,polygon,FALSE,America/New_York,2825
Georgiaville-RI,1840035718,Georgiaville,Georgiaville,RI,Georgiaville-RI,Rhode Island,44007,Providence,41.887,-71.5084,,,823.1,point,FALSE,America/New_York,2917
Pawtucket-RI,1840003285,Pawtucket,Pawtucket,RI,Pawtucket-RI,Rhode Island,44007,Providence,41.8743,-71.3744,71427,71427,3176,polygon,TRUE,America/New_York,02861 02860 02862
