City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Hancock-MN,1840006689,Hancock,Hancock,MN,Hancock-MN,Minnesota,27149,Stevens,45.4977,-95.7956,746,746,290,polygon,TRUE,America/Chicago,56244
Swanville-MN,1840008863,Swanville,Swanville,MN,Swanville-MN,Minnesota,27097,Morrison,45.9172,-94.6381,337,337,250,polygon,TRUE,America/Chicago,56382
Littlefork-MN,1840008815,Littlefork,Littlefork,MN,Littlefork-MN,Minnesota,27071,Koochiching,48.3964,-93.5575,612,612,199,polygon,TRUE,America/Chicago,56653
Soudan-MN,1840025244,Soudan,Soudan,MN,Soudan-MN,Minnesota,27137,St. Louis,47.813,-92.2356,,,216.2,polygon,FALSE,America/Chicago,55782
Rose Creek-MN,1840009006,Rose Creek,Rose Creek,MN,Rose Creek-MN,Minnesota,27099,Mower,43.605,-92.8304,424,424,356,polygon,TRUE,America/Chicago,55970
Lyle-MN,1840009002,Lyle,Lyle,MN,Lyle-MN,Minnesota,27099,Mower,43.5058,-92.9412,541,541,273,polygon,TRUE,America/Chicago,55953
Cook-MN,1840006589,Cook,Cook,MN,Cook-MN,Minnesota,27137,St. Louis,47.841,-92.6882,568,568,82,polygon,TRUE,America/Chicago,55723
Vesta-MN,1840010015,Vesta,Vesta,MN,Vesta-MN,Minnesota,27127,Redwood,44.5065,-95.4141,307,307,292,polygon,TRUE,America/Chicago,56292
Elmdale-MN,1840007755,Elmdale,Elmdale,MN,Elmdale-MN,Minnesota,27097,Morrison,45.8341,-94.4941,113,113,12,polygon,TRUE,America/Chicago,56314
Finlayson-MN,1840007752,Finlayson,Finlayson,MN,Finlayson-MN,Minnesota,27115,Pine,46.2051,-92.9248,309,309,42,polygon,TRUE,America/Chicago,55735
Deephaven-MN,1840006751,Deephaven,Deephaven,MN,Deephaven-MN,Minnesota,27053,Hennepin,44.9293,-93.5238,3843,3843,626,polygon,TRUE,America/Chicago,55331 55391
Medford-MN,1840007912,Medford,Medford,MN,Medford-MN,Minnesota,27147,Steele,44.1685,-93.2481,1256,1256,421,polygon,TRUE,America/Chicago,55049
Kimball-MN,1840007784,Kimball,Kimball,MN,Kimball-MN,Minnesota,27145,Stearns,45.3143,-94.3008,779,779,198,polygon,TRUE,America/Chicago,55353
Calumet-MN,1840006609,Calumet,Calumet,MN,Calumet-MN,Minnesota,27061,Itasca,47.3198,-93.2688,354,354,87,polygon,TRUE,America/Chicago,55764 55716
Money Creek-MN,1840031854,Money Creek,Money Creek,MN,Money Creek-MN,Minnesota,27055,Houston,43.8214,-91.6135,,,70.4,point,FALSE,America/Chicago,55943
Gonvick-MN,1840007710,Gonvick,Gonvick,MN,Gonvick-MN,Minnesota,27029,Clearwater,47.7392,-95.5122,287,287,85,polygon,TRUE,America/Chicago,56644
Dennison-MN,1840006780,Dennison,Dennison,MN,Dennison-MN,Minnesota,27049,Goodhue,44.4089,-93.0302,214,214,65,polygon,TRUE,America/Chicago,55018
Oklee-MN,1840007712,Oklee,Oklee,MN,Oklee-MN,Minnesota,27125,Red Lake,47.839,-95.8505,418,418,269,polygon,TRUE,America/Chicago,56742
Aldrich-MN,1840006639,Aldrich,Aldrich,MN,Aldrich-MN,Minnesota,27159,Wadena,46.3745,-94.9394,47,47,38,polygon,TRUE,America/Chicago,56434
Halstad-MN,1840006619,Halstad,Halstad,MN,Halstad-MN,Minnesota,27107,Norman,47.351,-96.8246,568,568,712,polygon,TRUE,America/Chicago,56548
Lakeland Shores-MN,1840007817,Lakeland Shores,Lakeland Shores,MN,Lakeland Shores-MN,Minnesota,27163,Washington,44.9479,-92.7612,313,313,383,polygon,TRUE,America/Chicago,55043
Battle Lake-MN,1840006652,Battle Lake,Battle Lake,MN,Battle Lake-MN,Minnesota,27111,Otter Tail,46.286,-95.7172,888,888,233,polygon,TRUE,America/Chicago,56515
Sunrise-MN,1840031898,Sunrise,Sunrise,MN,Sunrise-MN,Minnesota,27025,Chisago,45.5469,-92.8549,,,44.2,point,FALSE,America/Chicago,55056
Conger-MN,1840006823,Conger,Conger,MN,Conger-MN,Minnesota,27047,Freeborn,43.6145,-93.5288,141,141,437,polygon,TRUE,America/Chicago,56009 56020
